,org:group,concept:instance,org:resource,concept:name,time:timestamp,lifecycle:transition,case:startdate,case:responsible,case:enddate_planned,case:department,case:group,case:concept:name,case:deadline,case:channel,case:enddate
28,EMPTY,task-323,Resource08,Confirmation of receipt,2010-10-26 07:18:14.992000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
29,EMPTY,task-491,Resource19,T02 Check confirmation of receipt,2010-10-26 13:51:51.369000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
30,EMPTY,task-513,Resource19,T04 Determine confirmation of receipt,2010-10-28 09:45:05.599000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
31,Group 2,task-544,Resource20,T05 Print and send confirmation of receipt,2010-10-28 11:45:19.365000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
32,Group 1,task-492,Resource08,T06 Determine necessity of stop advice,2010-11-02 13:38:22.827000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
33,Group 1,task-724,Resource08,T10 Determine necessity to stop indication,2010-11-02 13:38:47.479000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
34,EMPTY,task-320,Resource08,Confirmation of receipt,2010-10-26 07:45:05.690000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
35,EMPTY,task-494,Resource19,T02 Check confirmation of receipt,2010-10-26 13:51:10.937000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
36,EMPTY,task-512,Resource19,T04 Determine confirmation of receipt,2010-10-28 09:44:43.133000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
37,Group 2,task-543,Resource20,T05 Print and send confirmation of receipt,2010-10-28 11:44:25.273000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
38,Group 1,task-495,Resource08,T06 Determine necessity of stop advice,2010-11-08 13:42:25.008000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
39,Group 1,task-1184,Resource08,T10 Determine necessity to stop indication,2010-11-08 14:17:20.902000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
40,Group 1,task-348,Resource08,Confirmation of receipt,2010-10-26 09:03:01.924000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-13 00:06:40.010000+00:00,Experts,,case-4010,2010-12-13 00:06:40+00:00,Internet,2010-12-14 15:12:14.310000+00:00
41,EMPTY,task-500,Resource19,T02 Check confirmation of receipt,2010-10-26 13:52:41.293000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-13 00:06:40.010000+00:00,Experts,,case-4010,2010-12-13 00:06:40+00:00,Internet,2010-12-14 15:12:14.310000+00:00
42,EMPTY,task-515,Resource19,T04 Determine confirmation of receipt,2010-10-28 09:46:26.703000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-13 00:06:40.010000+00:00,Experts,,case-4010,2010-12-13 00:06:40+00:00,Internet,2010-12-14 15:12:14.310000+00:00
43,Group 2,task-547,Resource20,T05 Print and send confirmation of receipt,2010-10-28 11:47:04.666000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-13 00:06:40.010000+00:00,Experts,,case-4010,2010-12-13 00:06:40+00:00,Internet,2010-12-14 15:12:14.310000+00:00
44,Group 1,task-501,Resource08,T06 Determine necessity of stop advice,2010-11-04 10:36:38.175000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-13 00:06:40.010000+00:00,Experts,,case-4010,2010-12-13 00:06:40+00:00,Internet,2010-12-14 15:12:14.310000+00:00
45,Group 1,task-883,Resource08,T10 Determine necessity to stop indication,2010-11-04 10:36:57.035000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-13 00:06:40.010000+00:00,Experts,,case-4010,2010-12-13 00:06:40+00:00,Internet,2010-12-14 15:12:14.310000+00:00
46,Group 1,task-490,Resource08,Confirmation of receipt,2010-11-05 10:42:28.549000+00:00,complete,2010-10-20 23:06:40.020000+00:00,Resource09,2010-12-21 00:06:40.010000+00:00,General,,case-4077,2010-12-21 00:06:40+00:00,Internet,2010-12-22 14:29:11.843000+00:00
47,EMPTY,task-1035,Resource24,T02 Check confirmation of receipt,2010-11-09 14:56:48.464000+00:00,complete,2010-10-20 23:06:40.020000+00:00,Resource09,2010-12-21 00:06:40.010000+00:00,General,,case-4077,2010-12-21 00:06:40+00:00,Internet,2010-12-22 14:29:11.843000+00:00
48,Group 3,task-1299,Resource10,T04 Determine confirmation of receipt,2010-11-12 13:48:36.475000+00:00,complete,2010-10-20 23:06:40.020000+00:00,Resource09,2010-12-21 00:06:40.010000+00:00,General,,case-4077,2010-12-21 00:06:40+00:00,Internet,2010-12-22 14:29:11.843000+00:00
49,Group 2,task-1435,admin1,T05 Print and send confirmation of receipt,2010-11-16 09:23:00.561000+00:00,complete,2010-10-20 23:06:40.020000+00:00,Resource09,2010-12-21 00:06:40.010000+00:00,General,,case-4077,2010-12-21 00:06:40+00:00,Internet,2010-12-22 14:29:11.843000+00:00
50,Group 1,task-1036,Resource09,T06 Determine necessity of stop advice,2010-11-17 11:06:19.161000+00:00,complete,2010-10-20 23:06:40.020000+00:00,Resource09,2010-12-21 00:06:40.010000+00:00,General,,case-4077,2010-12-21 00:06:40+00:00,Internet,2010-12-22 14:29:11.843000+00:00
51,Group 1,task-1564,Resource09,T10 Determine necessity to stop indication,2010-11-17 11:06:46.426000+00:00,complete,2010-10-20 23:06:40.020000+00:00,Resource09,2010-12-21 00:06:40.010000+00:00,General,,case-4077,2010-12-21 00:06:40+00:00,Internet,2010-12-22 14:29:11.843000+00:00
52,Group 1,task-310,Resource04,Confirmation of receipt,2010-10-22 09:17:05.605000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
53,Group 1,task-410,Resource04,T06 Determine necessity of stop advice,2010-10-22 09:23:44.282000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
54,Group 4,task-409,Resource04,T02 Check confirmation of receipt,2010-10-22 09:23:58.873000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
55,Group 3,task-412,Resource04,T04 Determine confirmation of receipt,2010-10-22 09:24:08.474000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
56,Group 1,task-411,Resource04,T10 Determine necessity to stop indication,2010-10-22 09:30:31.019000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
57,Group 2,task-413,Resource04,T05 Print and send confirmation of receipt,2010-10-22 09:34:43.024000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
58,EMPTY,task-2487,Resource07,Confirmation of receipt,2010-12-06 09:16:34.347000+00:00,complete,2010-11-16 00:06:40.010000+00:00,Resource07,2011-01-11 00:06:40.010000+00:00,General,,case-4589,2011-01-11 00:06:40+00:00,Internet,2010-12-24 11:27:38.174000+00:00
59,Group 1,task-2836,Resource07,T06 Determine necessity of stop advice,2010-12-06 09:18:57.378000+00:00,complete,2010-11-16 00:06:40.010000+00:00,Resource07,2011-01-11 00:06:40.010000+00:00,General,,case-4589,2011-01-11 00:06:40+00:00,Internet,2010-12-24 11:27:38.174000+00:00
60,Group 4,task-2835,Resource07,T02 Check confirmation of receipt,2010-12-06 09:19:25.141000+00:00,complete,2010-11-16 00:06:40.010000+00:00,Resource07,2011-01-11 00:06:40.010000+00:00,General,,case-4589,2011-01-11 00:06:40+00:00,Internet,2010-12-24 11:27:38.174000+00:00
61,Group 3,task-2838,Resource07,T04 Determine confirmation of receipt,2010-12-06 09:19:40.450000+00:00,complete,2010-11-16 00:06:40.010000+00:00,Resource07,2011-01-11 00:06:40.010000+00:00,General,,case-4589,2011-01-11 00:06:40+00:00,Internet,2010-12-24 11:27:38.174000+00:00
62,Group 1,task-2837,Resource07,T10 Determine necessity to stop indication,2010-12-06 09:20:07.236000+00:00,complete,2010-11-16 00:06:40.010000+00:00,Resource07,2011-01-11 00:06:40.010000+00:00,General,,case-4589,2011-01-11 00:06:40+00:00,Internet,2010-12-24 11:27:38.174000+00:00
63,Group 2,task-2839,admin1,T05 Print and send confirmation of receipt,2010-12-06 13:42:01.490000+00:00,complete,2010-11-16 00:06:40.010000+00:00,Resource07,2011-01-11 00:06:40.010000+00:00,General,,case-4589,2011-01-11 00:06:40+00:00,Internet,2010-12-24 11:27:38.174000+00:00
64,Group 1,task-304,Resource08,Confirmation of receipt,2010-10-26 08:47:33.327000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
65,Group 1,task-498,Resource08,T06 Determine necessity of stop advice,2010-10-26 10:23:24.830000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
66,Group 1,task-504,Resource08,T10 Determine necessity to stop indication,2010-10-26 10:27:17.766000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
67,EMPTY,task-497,Resource19,T02 Check confirmation of receipt,2010-10-26 13:52:17.181000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
68,EMPTY,task-514,Resource19,T04 Determine confirmation of receipt,2010-10-28 09:46:00.571000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
69,Group 2,task-545,Resource20,T05 Print and send confirmation of receipt,2010-10-28 11:46:25.048000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
70,Group 1,task-354,Resource11,Confirmation of receipt,2010-11-01 10:22:55.945000+00:00,complete,2010-10-03 22:00:00.020000+00:00,Resource01,2010-12-15 23:00:00.010000+00:00,General,,case-4014,2010-12-15 23:00:00+00:00,Internet,2010-12-02 12:12:39.256000+00:00
71,Group 1,task-612,Resource11,T06 Determine necessity of stop advice,2010-11-01 10:25:03.686000+00:00,complete,2010-10-03 22:00:00.020000+00:00,Resource01,2010-12-15 23:00:00.010000+00:00,General,,case-4014,2010-12-15 23:00:00+00:00,Internet,2010-12-02 12:12:39.256000+00:00
72,Group 1,task-613,Resource11,T10 Determine necessity to stop indication,2010-11-01 10:25:43.152000+00:00,complete,2010-10-03 22:00:00.020000+00:00,Resource01,2010-12-15 23:00:00.010000+00:00,General,,case-4014,2010-12-15 23:00:00+00:00,Internet,2010-12-02 12:12:39.256000+00:00
73,EMPTY,task-611,Resource21,T02 Check confirmation of receipt,2010-11-01 10:45:22.431000+00:00,complete,2010-10-03 22:00:00.020000+00:00,Resource01,2010-12-15 23:00:00.010000+00:00,General,,case-4014,2010-12-15 23:00:00+00:00,Internet,2010-12-02 12:12:39.256000+00:00
74,EMPTY,task-625,Resource19,T04 Determine confirmation of receipt,2010-11-01 11:39:19.161000+00:00,complete,2010-10-03 22:00:00.020000+00:00,Resource01,2010-12-15 23:00:00.010000+00:00,General,,case-4014,2010-12-15 23:00:00+00:00,Internet,2010-12-02 12:12:39.256000+00:00
75,Group 2,task-638,Resource20,T05 Print and send confirmation of receipt,2010-11-03 07:45:12.305000+00:00,complete,2010-10-03 22:00:00.020000+00:00,Resource01,2010-12-15 23:00:00.010000+00:00,General,,case-4014,2010-12-15 23:00:00+00:00,Internet,2010-12-02 12:12:39.256000+00:00
76,Group 1,task-357,Resource11,Confirmation of receipt,2010-11-01 11:16:04.360000+00:00,complete,2010-10-17 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4017,2010-12-15 23:00:00+00:00,Post,2010-12-07 13:49:47.626000+00:00
77,Group 1,task-628,Resource11,T06 Determine necessity of stop advice,2010-11-01 11:19:33.758000+00:00,complete,2010-10-17 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4017,2010-12-15 23:00:00+00:00,Post,2010-12-07 13:49:47.626000+00:00
78,Group 1,task-629,Resource11,T10 Determine necessity to stop indication,2010-11-01 11:21:48.593000+00:00,complete,2010-10-17 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4017,2010-12-15 23:00:00+00:00,Post,2010-12-07 13:49:47.626000+00:00
79,EMPTY,task-627,Resource19,T02 Check confirmation of receipt,2010-11-01 11:40:15.155000+00:00,complete,2010-10-17 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4017,2010-12-15 23:00:00+00:00,Post,2010-12-07 13:49:47.626000+00:00
80,EMPTY,task-639,Resource19,T04 Determine confirmation of receipt,2010-11-01 11:52:53.315000+00:00,complete,2010-10-17 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4017,2010-12-15 23:00:00+00:00,Post,2010-12-07 13:49:47.626000+00:00
81,Group 2,task-654,Resource20,T05 Print and send confirmation of receipt,2010-11-03 07:46:13.204000+00:00,complete,2010-10-17 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4017,2010-12-15 23:00:00+00:00,Post,2010-12-07 13:49:47.626000+00:00
82,Group 1,task-364,Resource11,Confirmation of receipt,2010-11-01 11:46:24.892000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4020,2010-12-15 23:00:00+00:00,Post,2010-12-02 12:54:08.640000+00:00
83,Group 1,task-643,Resource11,T06 Determine necessity of stop advice,2010-11-01 11:46:55.737000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4020,2010-12-15 23:00:00+00:00,Post,2010-12-02 12:54:08.640000+00:00
84,Group 1,task-644,Resource11,T10 Determine necessity to stop indication,2010-11-01 11:47:52.420000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4020,2010-12-15 23:00:00+00:00,Post,2010-12-02 12:54:08.640000+00:00
85,EMPTY,task-642,Resource19,T02 Check confirmation of receipt,2010-11-04 09:29:40.881000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4020,2010-12-15 23:00:00+00:00,Post,2010-12-02 12:54:08.640000+00:00
86,EMPTY,task-853,Resource19,T04 Determine confirmation of receipt,2010-11-09 10:20:01.131000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4020,2010-12-15 23:00:00+00:00,Post,2010-12-02 12:54:08.640000+00:00
87,Group 2,task-1258,Resource20,T05 Print and send confirmation of receipt,2010-11-11 11:53:21.394000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4020,2010-12-15 23:00:00+00:00,Post,2010-12-02 12:54:08.640000+00:00
88,Group 1,task-346,admin2,Confirmation of receipt,2010-10-26 13:28:43.424000+00:00,complete,2010-10-20 22:00:00.020000+00:00,Resource06,2010-12-15 23:00:00.010000+00:00,General,,case-4008,2010-12-15 23:00:00+00:00,Internet,2010-10-26 13:28:42.703000+00:00
89,EMPTY,task-355,admin2,Confirmation of receipt,2010-11-04 14:37:39.639000+00:00,complete,2010-10-03 22:00:00.020000+00:00,Resource11,2010-12-15 23:00:00.010000+00:00,General,,case-4015,2010-12-15 23:00:00+00:00,Internet,2010-11-04 14:37:38.995000+00:00
90,Group 1,task-1477,admin2,Confirmation of receipt,2010-11-23 14:37:51.505000+00:00,complete,2010-11-09 23:00:00.010000+00:00,Resource26,2011-01-09 23:00:00.010000+00:00,General,,case-4347,2011-01-09 23:00:00+00:00,Internet,2010-11-23 14:37:50.423000+00:00
91,Group 1,task-1478,admin2,Confirmation of receipt,2010-11-23 14:47:49.945000+00:00,complete,2010-11-09 23:00:00.010000+00:00,Resource26,2011-01-09 23:00:00.010000+00:00,General,,case-4348,2011-01-09 23:00:00+00:00,Internet,2010-11-23 14:47:48.446000+00:00
92,EMPTY,task-189,Resource11,Confirmation of receipt,2010-10-27 07:27:51.856000+00:00,complete,2010-10-10 22:00:00.020000+00:00,Resource01,2010-12-05 23:00:00.010000+00:00,General,,case-3879,2010-12-05 23:00:00+00:00,Internet,2010-12-06 08:01:13.501000+00:00
93,EMPTY,task-532,Resource19,T02 Check confirmation of receipt,2010-11-04 10:23:25.112000+00:00,complete,2010-10-10 22:00:00.020000+00:00,Resource01,2010-12-05 23:00:00.010000+00:00,General,,case-3879,2010-12-05 23:00:00+00:00,Internet,2010-12-06 08:01:13.501000+00:00
